編號	名稱	描述#材料名称不要超过4字	功能描述	類型	細分子類	圖示	音效	打開是否彈窗	職業限制	等級限制	品質	夥伴使用前提品質	堆疊數量	背包排序優先順序	天生強化等級	強化消耗比率	普通防禦	普通防禦強化值	絕技防禦	絕技防禦強化值	生命	生命強化值	普通攻擊	普通攻擊強化值	法術攻擊	法術攻擊強化值	絕技攻擊	絕技攻擊強化值	先攻值	強化先攻值係數	金幣價格	合成價格	售出價格	是否可以賣出	是否可銷毀	基礎裝備	材料	生成物品	給予金幣	給予銅幣	給予經驗	給予體力	給予聲望	給予命格	給予掉落	给予鲜花类型（1 2 3）	產出副本	下一等級卷軸	穿戴位置	通過此副本可使用直接製作功能	職業對應禮包	禮包id	是否是等級開禮包	等級開禮包(职业&等级&礼包id)	是否能批量打開（1能0不能）
10100613	深淵長弓	該道具是深淵長弓	裝備	1	6	10100613	0	0	2	150	6	0	1	10	1	10000	0	0	0	0	0	0	5000	240	0	0	240	15	220	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100614	3	0	0	0	0	0	0
10100614	星空長弓	該道具是星空長弓	裝備	1	6	10100614	0	0	2	160	7	0	1	10	1	10000	0	0	0	0	0	0	6000	280	0	0	280	17	240	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100615	3	0	0	0	0	0	0
10100615	元素長弓	該道具是元素長弓	裝備	1	6	10100615	0	0	2	170	7	0	1	10	1	10000	0	0	0	0	0	0	7000	320	0	0	320	22	260	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100616	3	0	0	0	0	0	0
10100616	暗影長弓	該道具是暗影長弓	裝備	1	6	10100616	0	0	2	180	7	0	1	10	1	10000	0	0	0	0	0	0	8000	360	0	0	360	27	280	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
10100701	普通戰斧	該道具是普通戰斧	裝備	1	6	10100701	0	0	4	1	2	0	1	10	1	3000	0	0	0	0	0	0	91	12	0	0	33	4	0	1	159	0	3153	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100702	3	0	0	0	0	0	0
10100702	優秀戰斧	該道具是優秀戰斧	裝備	1	6	10100702	0	0	4	20	3	0	1	10	1	10000	0	0	0	0	0	0	170	19	0	0	55	6	0	2	239	0	8058	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100703	3	0	0	0	0	0	0
10100703	精良戰斧	該道具是精良戰斧	裝備	1	6	10100703	0	0	4	40	4	0	1	10	1	10000	0	0	0	0	0	0	320	32	0	0	84	8	20	2	359	0	62993	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100704	3	0	0	0	0	0	0
10100704	火焰戰斧	該道具是火焰戰斧	裝備	1	6	10100704	0	0	4	60	4	0	1	10	1	10000	0	0	0	0	0	0	420	42	0	0	112	10	40	2	399	0	127530	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100705	3	0	0	0	0	0	0
10100705	寒冰戰斧	該道具是寒冰戰斧	裝備	1	6	10100705	0	0	4	70	4	0	1	10	1	10000	0	0	0	0	0	0	630	55	0	0	130	12	60	2	499	0	238672	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100706	3	0	0	0	0	0	0
10100706	狂風戰斧	該道具是狂風戰斧	裝備	1	6	10100706	0	0	4	80	5	0	1	10	1	10000	0	0	0	0	0	0	1000	80	0	0	74	7	80	2	599	0	421645	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100707	3	0	0	0	0	0	0
10100707	雷霆戰斧	該道具是雷霆戰斧	裝備	1	6	10100707	0	0	4	90	5	0	1	10	1	10000	0	0	0	0	0	0	1300	100	0	0	83	8	100	2	699	0	534835	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100708	3	0	0	0	0	0	0
10100708	聖光戰斧	該道具是聖光戰斧	裝備	1	6	10100708	0	0	4	100	5	0	1	10	1	10000	0	0	0	0	0	0	1600	120	0	0	108	9	120	2	799	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100709	3	0	0	0	0	0	0
10100709	暗黑戰斧	該道具是暗黑戰斧	裝備	1	6	10100709	0	0	4	110	6	0	1	10	1	10000	0	0	0	0	0	0	1900	140	0	0	130	10	140	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100710	3	0	0	0	0	0	0
10100710	虛空戰斧	該道具是虛空戰斧	裝備	1	6	10100710	0	0	4	120	6	0	1	10	1	10000	0	0	0	0	0	0	2200	160	0	0	152	11	160	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100711	3	0	0	0	0	0	0
10100711	混沌戰斧	該道具是混沌戰斧	裝備	1	6	10100711	0	0	4	130	6	0	1	10	1	10000	0	0	0	0	0	0	2500	180	0	0	174	12	180	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100712	3	0	0	0	0	0	0
10100712	斷界戰斧	該道具是斷界戰斧	裝備	1	6	10100712	0	0	4	140	6	0	1	10	1	10000	0	0	0	0	0	0	2800	200	0	0	196	13	200	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100713	3	0	0	0	0	0	0
10100713	深淵戰斧	該道具是深淵戰斧	裝備	1	6	10100713	0	0	4	150	6	0	1	10	1	10000	0	0	0	0	0	0	4200	240	0	0	240	15	220	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100714	3	0	0	0	0	0	0
10100714	星空戰斧	該道具是星空戰斧	裝備	1	6	10100714	0	0	4	160	7	0	1	10	1	10000	0	0	0	0	0	0	5000	280	0	0	280	17	240	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100715	3	0	0	0	0	0	0
10100715	元素戰斧	該道具是元素戰斧	裝備	1	6	10100715	0	0	4	170	7	0	1	10	1	10000	0	0	0	0	0	0	6000	320	0	0	320	19	260	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100716	3	0	0	0	0	0	0
10100716	暗影戰斧	該道具是暗影戰斧	裝備	1	6	10100716	0	0	4	180	7	0	1	10	1	10000	0	0	0	0	0	0	7000	360	0	0	360	21	280	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
10100801	普通法杖	該道具是普通法杖	裝備	1	6	10100801	0	0	5	1	2	0	1	10	1	3000	0	0	0	0	0	0	0	0	73	10	17	2	0	1	159	0	3153	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100802	3	0	0	0	0	0	0
10100802	優秀法杖	該道具是優秀法杖	裝備	1	6	10100802	0	0	5	20	3	0	1	10	1	10000	0	0	0	0	0	0	0	0	150	16	28	3	0	2	239	0	8058	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100803	3	0	0	0	0	0	0
10100803	精良法杖	該道具是精良法杖	裝備	1	6	10100803	0	0	5	40	4	0	1	10	1	10000	0	0	0	0	0	0	0	0	250	25	42	4	20	2	359	0	62993	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100804	3	0	0	0	0	0	0
10100804	火焰法杖	該道具是火焰法杖	裝備	1	6	10100804	0	0	5	60	4	0	1	10	1	10000	0	0	0	0	0	0	0	0	320	34	56	5	40	2	399	0	127530	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100805	3	0	0	0	0	0	0
10100805	寒冰法杖	該道具是寒冰法杖	裝備	1	6	10100805	0	0	5	70	4	0	1	10	1	10000	0	0	0	0	0	0	0	0	420	40	65	6	60	2	499	0	238672	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100806	3	0	0	0	0	0	0
10100806	狂風法杖	該道具是狂風法杖	裝備	1	6	10100806	0	0	5	80	5	0	1	10	1	10000	0	0	0	0	0	0	0	0	600	45	84	7	80	2	599	0	421645	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100807	3	0	0	0	0	0	0
10100807	雷霆法杖	該道具是雷霆法杖	裝備	1	6	10100807	0	0	5	90	5	0	1	10	1	10000	0	0	0	0	0	0	0	0	850	50	103	8	100	2	699	0	534835	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100808	3	0	0	0	0	0	0
10100808	聖光法杖	該道具是聖光法杖	裝備	1	6	10100808	0	0	5	100	5	0	1	10	1	10000	0	0	0	0	0	0	0	0	1100	60	122	9	120	2	799	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100809	3	0	0	0	0	0	0
10100809	暗黑法杖	該道具是暗黑法杖	裝備	1	6	10100809	0	0	5	110	6	0	1	10	1	10000	0	0	0	0	0	0	0	0	1500	80	150	10	140	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100810	3	0	0	0	0	0	0
10100810	虛空法杖	該道具是虛空法杖	裝備	1	6	10100810	0	0	5	120	6	0	1	10	1	10000	0	0	0	0	0	0	0	0	1900	100	178	11	160	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100811	3	0	0	0	0	0	0
10100811	混沌法杖	該道具是混沌法杖	裝備	1	6	10100811	0	0	5	130	6	0	1	10	1	10000	0	0	0	0	0	0	0	0	2300	120	206	12	180	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100812	3	0	0	0	0	0	0
10100812	斷界法杖	該道具是斷界法杖	裝備	1	6	10100812	0	0	5	140	6	0	1	10	1	10000	0	0	0	0	0	0	0	0	2700	140	234	13	200	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100813	3	0	0	0	0	0	0
10100813	深淵法杖	該道具是深淵法杖	裝備	1	6	10100813	0	0	5	150	6	0	1	10	1	10000	0	0	0	0	0	0	0	0	3100	160	262	15	220	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100814	3	0	0	0	0	0	0
10100814	星空法杖	該道具是星空法杖	裝備	1	6	10100814	0	0	5	160	7	0	1	10	1	10000	0	0	0	0	0	0	0	0	5500	240	360	20	240	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100815	3	0	0	0	0	0	0
10100815	元素法杖	該道具是元素法杖	裝備	1	6	10100815	0	0	5	170	7	0	1	10	1	10000	0	0	0	0	0	0	0	0	6500	290	400	25	260	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100816	3	0	0	0	0	0	0
10100816	暗影法杖	該道具是暗影法杖	裝備	1	6	10100816	0	0	5	180	7	0	1	10	1	10000	0	0	0	0	0	0	0	0	7500	340	440	30	280	2	899	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
10100901	普通鎧甲	該道具是普通鎧甲	裝備	1	2	10100901	0	0	1|2|3|4|5	1	2	0	1	10	1	1650	38	7	0	0	0	0	0	0	0	0	0	0	0	1	99	0	3153	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100902	4	0	0	0	0	0	0
10100902	優秀鎧甲	該道具是優秀鎧甲	裝備	1	2	10100902	0	0	1|2|3|4|5	20	3	0	1	10	1	5000	167	16	0	0	0	0	0	0	0	0	0	0	0	2	199	0	8058	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100903	4	0	0	0	0	0	0
10100903	精良鎧甲	該道具是精良鎧甲	裝備	1	2	10100903	0	0	1|2|3|4|5	40	4	0	1	10	1	5000	334	24	0	0	0	0	0	0	0	0	0	0	20	2	299	0	62993	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100904	4	0	0	0	0	0	0
10100904	火焰鎧甲	該道具是火焰鎧甲	裝備	1	2	10100904	0	0	1|2|3|4|5	60	4	0	1	10	1	5000	440	32	0	0	0	0	0	0	0	0	0	0	40	2	399	0	127530	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100905	4	0	0	0	0	0	0
10100905	寒冰鎧甲	該道具是寒冰鎧甲	裝備	1	2	10100905	0	0	1|2|3|4|5	70	4	0	1	10	1	5000	545	40	0	0	0	0	0	0	0	0	0	0	60	2	479	0	238672	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100906	4	0	0	0	0	0	0
10100906	狂風鎧甲	該道具是狂風鎧甲	裝備	1	2	10100906	0	0	1|2|3|4|5	80	5	0	1	10	1	5000	680	45	0	0	0	0	0	0	0	0	0	0	80	2	579	0	421645	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100907	4	0	0	0	0	0	0
10100907	雷霆鎧甲	該道具是雷霆鎧甲	裝備	1	2	10100907	0	0	1|2|3|4|5	90	5	0	1	10	1	5000	1000	50	0	0	0	0	0	0	0	0	0	0	100	2	679	0	534835	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100908	4	0	0	0	0	0	0
10100908	聖光鎧甲	該道具是聖光鎧甲	裝備	1	2	10100908	0	0	1|2|3|4|5	100	5	0	1	10	1	5000	2000	60	0	0	0	0	0	0	0	0	0	0	120	2	779	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100909	4	0	0	0	0	0	0
10100909	暗黑鎧甲	該道具是暗黑鎧甲	裝備	1	2	10100909	0	0	1|2|3|4|5	110	6	0	1	10	1	5000	3000	70	0	0	0	0	0	0	0	0	0	0	140	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100910	4	0	0	0	0	0	0
10100910	虛空鎧甲	該道具是虛空鎧甲	裝備	1	2	10100910	0	0	1|2|3|4|5	120	6	0	1	10	1	5000	4000	80	0	0	0	0	0	0	0	0	0	0	160	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100911	4	0	0	0	0	0	0
10100911	混沌鎧甲	該道具是混沌鎧甲	裝備	1	2	10100911	0	0	1|2|3|4|5	130	6	0	1	10	1	5000	5000	90	0	0	0	0	0	0	0	0	0	0	180	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100912	4	0	0	0	0	0	0
10100912	斷界鎧甲	該道具是斷界鎧甲	裝備	1	2	10100912	0	0	1|2|3|4|5	140	6	0	1	10	1	5000	6000	100	0	0	0	0	0	0	0	0	0	0	200	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100913	4	0	0	0	0	0	0
10100913	深淵鎧甲	該道具是深淵鎧甲	裝備	1	2	10100913	0	0	1|2|3|4|5	150	6	0	1	10	1	5000	8000	140	0	0	0	0	0	0	0	0	0	0	220	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100914	4	0	0	0	0	0	0
10100914	星空鎧甲	該道具是星空鎧甲	裝備	1	2	10100914	0	0	1|2|3|4|5	160	7	0	1	10	1	5000	10000	160	0	0	0	0	0	0	0	0	0	0	240	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100915	4	0	0	0	0	0	0
10100915	元素鎧甲	該道具是元素鎧甲	裝備	1	2	10100915	0	0	1|2|3|4|5	170	7	0	1	10	1	5000	12000	200	0	0	0	0	0	0	0	0	0	0	260	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20100916	4	0	0	0	0	0	0
10100916	暗影鎧甲	該道具是暗影鎧甲	裝備	1	2	10100916	0	0	1|2|3|4|5	180	7	0	1	10	1	5000	14000	240	0	0	0	0	0	0	0	0	0	0	280	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
10101001	普通戒指	該道具是普通戒指	裝備	1	4	10101001	0	0	1|2|3|4|5	1	2	0	1	10	1	2400	0	0	0	0	84	9	0	0	0	0	0	0	0	1	99	0	3153	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101002	5	0	0	0	0	0	0
10101002	優秀戒指	該道具是優秀戒指	裝備	1	4	10101002	0	0	1|2|3|4|5	20	3	0	1	10	1	8000	0	0	0	0	225	19	0	0	0	0	0	0	0	2	199	0	8058	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101003	5	0	0	0	0	0	0
10101003	精良戒指	該道具是精良戒指	裝備	1	4	10101003	0	0	1|2|3|4|5	40	4	0	1	10	1	8000	0	0	0	0	520	35	0	0	0	0	0	0	20	2	299	0	62993	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101004	5	0	0	0	0	0	0
10101004	火焰戒指	該道具是火焰戒指	裝備	1	4	10101004	0	0	1|2|3|4|5	60	4	0	1	10	1	8000	0	0	0	0	900	42	0	0	0	0	0	0	40	2	399	0	127530	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101005	5	0	0	0	0	0	0
10101005	寒冰戒指	該道具是寒冰戒指	裝備	1	4	10101005	0	0	1|2|3|4|5	70	4	0	1	10	1	8000	0	0	0	0	1200	50	0	0	0	0	0	0	60	2	479	0	238672	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101006	5	0	0	0	0	0	0
10101006	狂風戒指	該道具是狂風戒指	裝備	1	4	10101006	0	0	1|2|3|4|5	80	5	0	1	10	1	8000	0	0	0	0	1400	60	0	0	0	0	0	0	80	2	579	0	421645	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101007	5	0	0	0	0	0	0
10101007	雷霆戒指	該道具是雷霆戒指	裝備	1	4	10101007	0	0	1|2|3|4|5	90	5	0	1	10	1	8000	0	0	0	0	1600	70	0	0	0	0	0	0	100	2	679	0	534835	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101008	5	0	0	0	0	0	0
10101008	聖光戒指	該道具是聖光戒指	裝備	1	4	10101008	0	0	1|2|3|4|5	100	5	0	1	10	1	8000	0	0	0	0	1800	80	0	0	0	0	0	0	120	2	779	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101009	5	0	0	0	0	0	0
10101009	暗黑戒指	該道具是暗黑戒指	裝備	1	4	10101009	0	0	1|2|3|4|5	110	6	0	1	10	1	8000	0	0	0	0	2500	100	0	0	0	0	0	0	140	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101010	5	0	0	0	0	0	0
10101010	虛空戒指	該道具是虛空戒指	裝備	1	4	10101010	0	0	1|2|3|4|5	120	6	0	1	10	1	8000	0	0	0	0	3200	120	0	0	0	0	0	0	160	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101011	5	0	0	0	0	0	0
10101011	混沌戒指	該道具是混沌戒指	裝備	1	4	10101011	0	0	1|2|3|4|5	130	6	0	1	10	1	8000	0	0	0	0	3900	140	0	0	0	0	0	0	180	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101012	5	0	0	0	0	0	0
10101012	斷界戒指	該道具是斷界戒指	裝備	1	4	10101012	0	0	1|2|3|4|5	140	6	0	1	10	1	8000	0	0	0	0	4600	160	0	0	0	0	0	0	200	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101013	5	0	0	0	0	0	0
10101013	深淵戒指	該道具是深淵戒指	裝備	1	4	10101013	0	0	1|2|3|4|5	150	6	0	1	10	1	8000	0	0	0	0	8000	300	0	0	0	0	0	0	220	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101014	5	0	0	0	0	0	0
10101014	星空戒指	該道具是星空戒指	裝備	1	4	10101014	0	0	1|2|3|4|5	160	7	0	1	10	1	8000	0	0	0	0	9000	380	0	0	0	0	0	0	240	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101015	5	0	0	0	0	0	0
10101015	元素戒指	該道具是元素戒指	裝備	1	4	10101015	0	0	1|2|3|4|5	170	7	0	1	10	1	8000	0	0	0	0	10000	500	0	0	0	0	0	0	260	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101016	5	0	0	0	0	0	0
10101016	暗影戒指	該道具是暗影戒指	裝備	1	4	10101016	0	0	1|2|3|4|5	180	7	0	1	10	1	8000	0	0	0	0	11000	620	0	0	0	0	0	0	280	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
10101101	普通戰靴	該道具是普通戰靴	裝備	1	3	10101101	0	0	1|2|3|4|5	1	2	0	1	10	1	1500	0	0	38	7	0	0	0	0	0	0	0	0	0	1	99	0	3153	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101102	6	0	0	0	0	0	0
10101102	優秀戰靴	該道具是優秀戰靴	裝備	1	3	10101102	0	0	1|2|3|4|5	20	3	0	1	10	1	4000	0	0	167	16	0	0	0	0	0	0	0	0	0	2	199	0	8058	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101103	6	0	0	0	0	0	0
10101103	精良戰靴	該道具是精良戰靴	裝備	1	3	10101103	0	0	1|2|3|4|5	40	4	0	1	10	1	4000	0	0	334	24	0	0	0	0	0	0	0	0	20	2	299	0	62993	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101104	6	0	0	0	0	0	0
10101104	火焰戰靴	該道具是火焰戰靴	裝備	1	3	10101104	0	0	1|2|3|4|5	60	4	0	1	10	1	4000	0	0	440	32	0	0	0	0	0	0	0	0	40	2	399	0	127530	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101105	6	0	0	0	0	0	0
10101105	寒冰戰靴	該道具是寒冰戰靴	裝備	1	3	10101105	0	0	1|2|3|4|5	70	4	0	1	10	1	4000	0	0	545	40	0	0	0	0	0	0	0	0	60	2	479	0	238672	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101106	6	0	0	0	0	0	0
10101106	狂風戰靴	該道具是狂風戰靴	裝備	1	3	10101106	0	0	1|2|3|4|5	80	5	0	1	10	1	4000	0	0	1000	62	0	0	0	0	0	0	0	0	80	2	579	0	421645	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101107	6	0	0	0	0	0	0
10101107	雷霆戰靴	該道具是雷霆戰靴	裝備	1	3	10101107	0	0	1|2|3|4|5	90	5	0	1	10	1	4000	0	0	1500	90	0	0	0	0	0	0	0	0	100	2	679	0	534835	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101108	6	0	0	0	0	0	0
10101108	聖光戰靴	該道具是聖光戰靴	裝備	1	3	10101108	0	0	1|2|3|4|5	100	5	0	1	10	1	4000	0	0	2000	110	0	0	0	0	0	0	0	0	120	2	779	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101109	6	0	0	0	0	0	0
10101109	暗黑戰靴	該道具是暗黑戰靴	裝備	1	3	10101109	0	0	1|2|3|4|5	110	6	0	1	10	1	4000	0	0	2600	130	0	0	0	0	0	0	0	0	140	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101110	6	0	0	0	0	0	0
10101110	虛空戰靴	該道具是虛空戰靴	裝備	1	3	10101110	0	0	1|2|3|4|5	120	6	0	1	10	1	4000	0	0	3200	150	0	0	0	0	0	0	0	0	160	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101111	6	0	0	0	0	0	0
10101111	混沌戰靴	該道具是混沌戰靴	裝備	1	3	10101111	0	0	1|2|3|4|5	130	6	0	1	10	1	4000	0	0	3800	170	0	0	0	0	0	0	0	0	180	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101112	6	0	0	0	0	0	0
10101112	斷界戰靴	該道具是斷界戰靴	裝備	1	3	10101112	0	0	1|2|3|4|5	140	6	0	1	10	1	4000	0	0	4400	190	0	0	0	0	0	0	0	0	200	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101113	6	0	0	0	0	0	0
10101113	深淵戰靴	該道具是深淵戰靴	裝備	1	3	10101113	0	0	1|2|3|4|5	150	6	0	1	10	1	4000	0	0	7000	270	0	0	0	0	0	0	0	0	220	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101114	6	0	0	0	0	0	0
10101114	星空戰靴	該道具是星空戰靴	裝備	1	3	10101114	0	0	1|2|3|4|5	160	7	0	1	10	1	4000	0	0	9000	330	0	0	0	0	0	0	0	0	240	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101115	6	0	0	0	0	0	0
10101115	元素戰靴	該道具是元素戰靴	裝備	1	3	10101115	0	0	1|2|3|4|5	170	7	0	1	10	1	4000	0	0	11000	430	0	0	0	0	0	0	0	0	260	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101116	6	0	0	0	0	0	0
10101116	暗影戰靴	該道具是暗影戰靴	裝備	1	3	10101116	0	0	1|2|3|4|5	180	7	0	1	10	1	4000	0	0	13000	530	0	0	0	0	0	0	0	0	280	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
10200001	金之精華	該道具是金之精華	材料	5	0	10200001	0	0	1|2|3|4|5	1	1	0	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	103004	0	0	0	0	0	0	0	0
10200002	木之精華	該道具是木之精華	材料	5	0	10200002	0	0	1|2|3|4|5	1	1	0	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	104015	0	0	0	0	0	0	0	0
10200003	水之精華	該道具是水之精華	材料	5	0	10200003	0	0	1|2|3|4|5	1	1	0	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10200004	火之精華	該道具是火之精華	材料	5	0	10200004	0	0	1|2|3|4|5	1	1	0	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10200005	土之精華	該道具是土之精華	材料	5	0	10200005	0	0	1|2|3|4|5	1	1	0	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10200006	鐵塊	該道具是鐵塊	材料	5	0	10200006	0	0	1|2|3|4|5	1	1	0	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10200007	銀塊	該道具是銀塊	<font color="#f7941d">一階藥劑</font>	5	0	10200007	0	0	1|2|3|4|5	1	1	0	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	102014	0	0	0	0	0	0	0	0
10200008	黑曜鐵	該道具是黑曜鐵	黑曜鐵	5	0	10200008	0	0	1|2|3|4|5	1	1	0	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	8	1	1	0	0	0	0	0	0	0	0	0	0	0	103002	0	0	0	0	0	0	0	0
10200009	金塊	該道具是金塊	<font color="#f7941d">二階藥劑</font>	5	0	10200009	0	0	1|2|3|4|5	1	1	0	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	11	1	1	0	0	0	0	0	0	0	0	0	0	0	104003	0	0	0	0	0	0	0	0
10200010	綠寶石	該道具是綠寶石	<font color="#f7941d">優秀裝備(20級)</font>|<font color="#f7941d">二階藥劑</font>	5	0	10200010	0	0	1|2|3|4|5	1	1	0	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	12	1	1	0	0	0	0	0	0	0	0	0	0	0	104005	0	0	0	0	0	0	0	0
10200011	荊棘草	該道具是荊棘草	<font color="#f7941d">優秀裝備(20級)</font>|<font color="#f7941d">三階藥劑</font>	5	0	10200011	0	0	1|2|3|4|5	1	1	0	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	12	1	1	0	0	0	0	0	0	0	0	0	0	0	104009	0	0	0	0	0	0	0	0
