編號	名稱	描述#材料名称不要超过4字	功能描述	類型	細分子類	圖示	音效	打開是否彈窗	職業限制	等級限制	品質	夥伴使用前提品質	堆疊數量	背包排序優先順序	天生強化等級	強化消耗比率	普通防禦	普通防禦強化值	絕技防禦	絕技防禦強化值	生命	生命強化值	普通攻擊	普通攻擊強化值	法術攻擊	法術攻擊強化值	絕技攻擊	絕技攻擊強化值	先攻值	強化先攻值係數	元寶價格	合成價格	售出價格	是否可以賣出	是否可銷毀	基礎裝備	材料	生成物品	給予元寶	給予銅幣	給予經驗	給予體力	給予聲望	給予命格	給予掉落	给予鲜花类型（1 2 3）	產出副本	下一等級卷軸	穿戴位置	通過此副本可使用直接製作功能	職業對應禮包	禮包id
10101008	混元戒	該道具是混元戒	裝備	1	4	10101008	0	0	1|2|3|4|5	100	5	0	1	10	1	8000	0	0	0	0	1800	80	0	0	0	0	0	0	120	2	779	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101009	5	0	0	0
10101009	玄黃戒	該道具是玄黃戒	裝備	1	4	10101009	0	0	1|2|3|4|5	110	5	0	1	10	1	8000	0	0	0	0	2500	100	0	0	0	0	0	0	140	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101010	5	0	0	0
10101010	洪荒戒	該道具是洪荒戒	裝備	1	4	10101010	0	0	1|2|3|4|5	120	5	0	1	10	1	8000	0	0	0	0	3200	120	0	0	0	0	0	0	160	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101011	5	0	0	0
10101101	須臾靴	該道具是須臾靴	裝備	1	3	10101101	0	0	1|2|3|4|5	1	1	0	1	10	1	1500	0	0	38	7	0	0	0	0	0	0	0	0	0	1	99	0	3153	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101102	6	0	0	0
10101102	流雲靴	該道具是流雲靴	裝備	1	3	10101102	0	0	1|2|3|4|5	20	2	0	1	10	1	4000	0	0	167	16	0	0	0	0	0	0	0	0	0	2	199	0	8058	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101103	6	0	0	0
10101103	蒼宇靴	該道具是蒼宇靴	裝備	1	3	10101103	0	0	1|2|3|4|5	40	3	0	1	10	1	4000	0	0	334	24	0	0	0	0	0	0	0	0	20	2	299	0	62993	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101104	6	0	0	0
10101104	忘魂靴	該道具是忘魂靴	裝備	1	3	10101104	0	0	1|2|3|4|5	60	4	0	1	10	1	4000	0	0	440	32	0	0	0	0	0	0	0	0	40	2	399	0	127530	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101105	6	0	0	0
10101105	幽冥靴	該道具是幽冥靴	裝備	1	3	10101105	0	0	1|2|3|4|5	70	4	0	1	10	1	4000	0	0	545	40	0	0	0	0	0	0	0	0	60	2	479	0	238672	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101106	6	0	0	0
10101106	逆煞靴	該道具是逆煞靴	裝備	1	3	10101106	0	0	1|2|3|4|5	80	5	0	1	10	1	4000	0	0	1000	62	0	0	0	0	0	0	0	0	80	2	579	0	421645	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101107	6	0	0	0
10101107	無極靴	該道具是無極靴	裝備	1	3	10101107	0	0	1|2|3|4|5	90	5	0	1	10	1	4000	0	0	1500	90	0	0	0	0	0	0	0	0	100	2	679	0	534835	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101108	6	0	0	0
10101108	混元靴	該道具是混元靴	裝備	1	3	10101108	0	0	1|2|3|4|5	100	5	0	1	10	1	4000	0	0	2000	110	0	0	0	0	0	0	0	0	120	2	779	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101109	6	0	0	0
10101109	玄黃靴	該道具是玄黃靴	裝備	1	3	10101109	0	0	1|2|3|4|5	110	5	0	1	10	1	4000	0	0	2600	130	0	0	0	0	0	0	0	0	140	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101110	6	0	0	0
10101110	洪荒靴	該道具是洪荒靴	裝備	1	3	10101110	0	0	1|2|3|4|5	120	5	0	1	10	1	4000	0	0	3200	150	0	0	0	0	0	0	0	0	160	2	879	0	612610	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20101111	6	0	0	0
20100102	流雲項鍊煉化卷	該道具是流雲項鍊煉化卷	裝備卷軸	2	4	20100102	0	0	1|2|3|4|5	20	2	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	800	4691	1	1	10100101&1	10200014&36|10200011&27|10200012&27	10100102&1	0	0	0	0	0	0	0	0	105103	0	0	1	0	0
20100103	蒼宇項鍊煉化卷	該道具是蒼宇項鍊煉化卷	裝備卷軸	2	4	20100103	0	0	1|2|3|4|5	40	3	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	1200	50019	1	1	10100102&1	10200019&60|10200020&30|10200028&20	10100103&1	0	0	0	0	0	0	0	0	106104	0	0	2	0	0
20100104	忘魂項鍊煉化卷	該道具是忘魂項鍊煉化卷	裝備卷軸	2	4	20100104	0	0	1|2|3|4|5	60	4	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	1600	101426	1	1	10100103&1	10200024&15|10200035&5|10200036&60	10100104&1	0	0	0	0	0	0	0	0	108101	0	0	3	0	0
20100105	幽冥項鍊煉化卷	該道具是幽冥項鍊煉化卷	裝備卷軸	2	4	20100104	0	0	1|2|3|4|5	70	4	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	2000	199146	1	1	10100104&1	10200026&60|10200040&30|10200031&60	10100105&1	0	0	0	0	0	0	0	0	109101	0	0	4	0	0
20100106	逆煞項鍊煉化卷	該道具是逆煞項鍊煉化卷	裝備卷軸	2	4	20100105	0	0	1|2|3|4|5	80	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	2400	199146	1	1	10100105&1	10200044&60|10200043&30|10200045&25	10100106&1	0	0	0	0	0	0	0	0	110101	0	0	5	0	0
20100107	無極項鍊煉化卷	該道具是無極項鍊煉化卷	裝備卷軸	2	4	20100106	0	0	1|2|3|4|5	90	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	2560	199146	1	1	10100106&1	10200048&60|10200047&30|10200046&15	10100107&1	0	0	0	0	0	0	0	0	111101	0	0	6	0	0
20100108	混元項鍊煉化卷	該道具是混元項鍊煉化卷	裝備卷軸	2	4	20100107	0	0	1|2|3|4|5	100	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	2720	199146	1	1	10100107&1	10200052&10|10200051&5|10200053&10	10100108&1	0	0	0	0	0	0	0	0	112101	0	0	6	0	0
20100109	玄黃項鍊煉化卷	該道具是玄黃項鍊煉化卷	裝備卷軸	2	4	20100108	0	0	1|2|3|4|5	110	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540	2880	199146	1	1	10100108&1	10200058&5|10200059&5|10200060&20	10100109&1	0	0	0	0	0	0	0	0	113101	0	0	6	0	0
20100110	洪荒項鍊煉化卷	該道具是洪荒項鍊煉化卷	裝備卷軸	2	4	20100109	0	0	1|2|3|4|5	120	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540	2880	199146	1	1	10100109&1	10200064&30|10200062&5|10200063&5	10100110&1	0	0	0	0	0	0	0	0	114101	0	0	6	0	0
20100202	流雲護符煉化卷	該道具是流雲護符煉化卷	裝備卷軸	2	4	20100102	0	0	1|2|3|4|5	20	2	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	800	4691	1	1	10100201&1	10200014&36|10200011&27|10200012&27	10100202&1	0	0	0	0	0	0	0	0	105103	0	0	1	0	0
20100203	蒼宇護符煉化卷	該道具是蒼宇護符煉化卷	裝備卷軸	2	4	20100103	0	0	1|2|3|4|5	40	3	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	1200	50019	1	1	10100202&1	10200019&60|10200020&30|10200028&20	10100203&1	0	0	0	0	0	0	0	0	106104	0	0	2	0	0
20100204	忘魂護符煉化卷	該道具是忘魂護符煉化卷	裝備卷軸	2	4	20100104	0	0	1|2|3|4|5	60	4	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	1600	101426	1	1	10100203&1	10200024&15|10200035&5|10200036&60	10100204&1	0	0	0	0	0	0	0	0	108101	0	0	3	0	0
20100205	幽冥護符煉化卷	該道具是幽冥護符煉化卷	裝備卷軸	2	4	20100104	0	0	1|2|3|4|5	70	4	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	2000	199146	1	1	10100204&1	10200026&60|10200040&30|10200031&60	10100205&1	0	0	0	0	0	0	0	0	109101	0	0	4	0	0
20100206	逆煞護符煉化卷	該道具是逆煞護符煉化卷	裝備卷軸	2	4	20100105	0	0	1|2|3|4|5	80	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	2400	199146	1	1	10100205&1	10200044&60|10200043&30|10200045&25	10100206&1	0	0	0	0	0	0	0	0	110101	0	0	5	0	0
20100207	無極護符煉化卷	該道具是無極護符煉化卷	裝備卷軸	2	4	20100106	0	0	1|2|3|4|5	90	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	2560	199146	1	1	10100206&1	10200048&60|10200047&30|10200046&15	10100207&1	0	0	0	0	0	0	0	0	111101	0	0	6	0	0
20100208	混元護符煉化卷	該道具是混元護符煉化卷	裝備卷軸	2	4	20100107	0	0	1|2|3|4|5	100	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	2720	199146	1	1	10100207&1	10200052&10|10200051&5|10200053&10	10100208&1	0	0	0	0	0	0	0	0	112101	0	0	6	0	0
20100209	玄黃護符煉化卷	該道具是玄黃護符煉化卷	裝備卷軸	2	4	20100108	0	0	1|2|3|4|5	110	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540	2880	199146	1	1	10100208&1	10200058&5|10200059&5|10200060&20	10100209&1	0	0	0	0	0	0	0	0	113101	0	0	6	0	0
20100210	洪荒護符煉化卷	該道具是洪荒護符煉化卷	裝備卷軸	2	4	20100109	0	0	1|2|3|4|5	120	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540	2880	199146	1	1	10100209&1	10200064&30|10200062&5|10200063&5	10100210&1	0	0	0	0	0	0	0	0	114101	0	0	6	0	0
20100302	流雲冠煉化卷	該道具是流雲冠煉化卷	裝備卷軸	2	4	20100302	0	0	1|2|3|4|5	20	2	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	400	4691	1	1	10100301&1	10200016&9|10200010&18|10200015&3	10100302&1	0	0	0	0	0	0	0	0	104104	0	0	1	0	0
20100303	蒼宇冠煉化卷	該道具是蒼宇冠煉化卷	裝備卷軸	2	4	20100303	0	0	1|2|3|4|5	40	3	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	800	50019	1	1	10100302&1	10200021&20|10200022&25|10200028&20	10100303&1	0	0	0	0	0	0	0	0	106104	0	0	2	0	0
20100304	忘魂冠煉化卷	該道具是忘魂冠煉化卷	裝備卷軸	2	4	20100304	0	0	1|2|3|4|5	60	4	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	1200	101426	1	1	10100303&1	10200038&75|10200035&5|10200036&60	10100304&1	0	0	0	0	0	0	0	0	108101	0	0	3	0	0
20100305	幽冥冠煉化卷	該道具是幽冥冠煉化卷	裝備卷軸	2	4	20100304	0	0	1|2|3|4|5	70	4	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	1600	199146	1	1	10100304&1	10200026&60|10200040&30|10200030&60	10100305&1	0	0	0	0	0	0	0	0	109101	0	0	4	0	0
20100306	逆煞冠煉化卷	該道具是逆煞冠煉化卷	裝備卷軸	2	4	20100305	0	0	1|2|3|4|5	80	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	1920	199146	1	1	10100305&1	10200044&72|10200043&30|10200041&25	10100306&1	0	0	0	0	0	0	0	0	110101	0	0	5	0	0
20100307	無極冠煉化卷	該道具是無極冠煉化卷	裝備卷軸	2	4	20100306	0	0	1|2|3|4|5	90	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	2000	199146	1	1	10100306&1	10200048&60|10200049&15|10200046&15	10100307&1	0	0	0	0	0	0	0	0	111101	0	0	6	0	0
20100308	混元冠煉化卷	該道具是混元冠煉化卷	裝備卷軸	2	4	20100307	0	0	1|2|3|4|5	100	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	2000	199146	1	1	10100307&1	10200054&45|10200051&5|10200053&10	10100308&1	0	0	0	0	0	0	0	0	112101	0	0	6	0	0
20100309	玄黃冠煉化卷	該道具是玄黃冠煉化卷	裝備卷軸	2	4	20100308	0	0	1|2|3|4|5	110	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	2160	199146	1	1	10100308&1	10200058&5|10200059&5|10200056&75	10100309&1	0	0	0	0	0	0	0	0	113101	0	0	6	0	0
20100310	洪荒冠煉化卷	該道具是洪荒冠煉化卷	裝備卷軸	2	4	20100309	0	0	1|2|3|4|5	120	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	2160	199146	1	1	10100309&1	10200061&30|10200062&5|10200063&5	10100310&1	0	0	0	0	0	0	0	0	114101	0	0	6	0	0
20100402	流雲刀煉化卷	該道具是流雲刀煉化卷	裝備卷軸	2	4	20100402	0	0	1|2|3|4|5	20	2	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	640	4691	1	1	10100401&1	10200014&9|10200011&27|10200012&27	10100402&1	0	0	0	0	0	0	0	0	104101	0	0	1	0	0
20100403	蒼宇刀煉化卷	該道具是蒼宇刀煉化卷	裝備卷軸	2	4	20100403	0	0	1|2|3|4|5	40	3	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	960	50019	1	1	10100402&1	10200019&60|10200020&30|10200028&20	10100403&1	0	0	0	0	0	0	0	0	106101	0	0	2	0	0
20100404	忘魂刀煉化卷	該道具是忘魂刀煉化卷	裝備卷軸	2	4	20100404	0	0	1|2|3|4|5	60	4	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	1440	101426	1	1	10100403&1	10200024&15|10200035&5|10200036&60	10100404&1	0	0	0	0	0	0	0	0	108101	0	0	3	0	0
20100405	幽冥刀煉化卷	該道具是幽冥刀煉化卷	裝備卷軸	2	4	20100404	0	0	1|2|3|4|5	70	4	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	1600	199146	1	1	10100404&1	10200026&60|10200040&30|10200030&60	10100405&1	0	0	0	0	0	0	0	0	109101	0	0	4	0	0
20100406	逆煞刀煉化卷	該道具是逆煞刀煉化卷	裝備卷軸	2	4	20100405	0	0	1|2|3|4|5	80	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	2000	199146	1	1	10100405&1	10200042&60|10200043&30|10200041&25	10100406&1	0	0	0	0	0	0	0	0	110101	0	0	5	0	0
20100407	無極刀煉化卷	該道具是無極刀煉化卷	裝備卷軸	2	4	20100406	0	0	1|2|3|4|5	90	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	2240	199146	1	1	10100406&1	10200050&60|10200049&15|10200046&15	10100407&1	0	0	0	0	0	0	0	0	111101	0	0	6	0	0
20100408	混元刀煉化卷	該道具是混元刀煉化卷	裝備卷軸	2	4	20100407	0	0	1|2|3|4|5	100	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	2400	199146	1	1	10100407&1	10200054&45|10200051&5|10200053&10	10100408&1	0	0	0	0	0	0	0	0	112101	0	0	6	0	0
20100409	玄黃刀煉化卷	該道具是玄黃刀煉化卷	裝備卷軸	2	4	20100408	0	0	1|2|3|4|5	110	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	2560	199146	1	1	10100408&1	10200058&5|10200057&75|10200056&75	10100409&1	0	0	0	0	0	0	0	0	113101	0	0	6	0	0
20100410	洪荒刀煉化卷	該道具是洪荒刀煉化卷	裝備卷軸	2	4	20100409	0	0	1|2|3|4|5	120	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	2560	199146	1	1	10100409&1	10200061&30|10200062&5|10200065&30	10100410&1	0	0	0	0	0	0	0	0	114101	0	0	6	0	0
20100502	流雲劍煉化卷	該道具是流雲劍煉化卷	裝備卷軸	2	4	20100502	0	0	1|2|3|4|5	20	2	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	640	4691	1	1	10100501&1	10200014&9|10200011&27|10200012&27	10100502&1	0	0	0	0	0	0	0	0	104101	0	0	1	0	0
20100503	蒼宇劍煉化卷	該道具是蒼宇劍煉化卷	裝備卷軸	2	4	20100503	0	0	1|2|3|4|5	40	3	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	960	50019	1	1	10100502&1	10200019&60|10200020&30|10200028&20	10100503&1	0	0	0	0	0	0	0	0	106101	0	0	2	0	0
20100504	忘魂劍煉化卷	該道具是忘魂劍煉化卷	裝備卷軸	2	4	20100504	0	0	1|2|3|4|5	60	4	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	1440	101426	1	1	10100503&1	10200024&15|10200035&5|10200036&60	10100504&1	0	0	0	0	0	0	0	0	108101	0	0	3	0	0
20100505	幽冥劍煉化卷	該道具是幽冥劍煉化卷	裝備卷軸	2	4	20100504	0	0	1|2|3|4|5	70	4	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	1600	199146	1	1	10100504&1	10200026&60|10200040&30|10200030&60	10100505&1	0	0	0	0	0	0	0	0	109101	0	0	4	0	0
20100506	逆煞劍煉化卷	該道具是逆煞劍煉化卷	裝備卷軸	2	4	20100505	0	0	1|2|3|4|5	80	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	2000	199146	1	1	10100505&1	10200042&60|10200043&30|10200041&25	10100506&1	0	0	0	0	0	0	0	0	110101	0	0	5	0	0
20100507	無極劍煉化卷	該道具是無極劍煉化卷	裝備卷軸	2	4	20100506	0	0	1|2|3|4|5	90	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	2240	199146	1	1	10100506&1	10200050&60|10200049&15|10200046&15	10100507&1	0	0	0	0	0	0	0	0	111101	0	0	6	0	0
20100508	混元劍煉化卷	該道具是混元劍煉化卷	裝備卷軸	2	4	20100507	0	0	1|2|3|4|5	100	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	2400	199146	1	1	10100507&1	10200054&45|10200051&5|10200053&10	10100508&1	0	0	0	0	0	0	0	0	112101	0	0	6	0	0
20100509	玄黃劍煉化卷	該道具是玄黃劍煉化卷	裝備卷軸	2	4	20100508	0	0	1|2|3|4|5	110	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	2560	199146	1	1	10100508&1	10200058&5|10200057&75|10200056&75	10100509&1	0	0	0	0	0	0	0	0	113101	0	0	6	0	0
20100510	洪荒劍煉化卷	該道具是洪荒劍煉化卷	裝備卷軸	2	4	20100509	0	0	1|2|3|4|5	120	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	2560	199146	1	1	10100509&1	10200061&30|10200062&5|10200065&30	10100510&1	0	0	0	0	0	0	0	0	114101	0	0	6	0	0
20100602	流雲刃煉化卷	該道具是流雲刃煉化卷	裝備卷軸	2	4	20100602	0	0	1|2|3|4|5	20	2	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	640	4691	1	1	10100601&1	10200014&9|10200011&27|10200012&27	10100602&1	0	0	0	0	0	0	0	0	104101	0	0	1	0	0
20100603	蒼宇刃煉化卷	該道具是蒼宇刃煉化卷	裝備卷軸	2	4	20100603	0	0	1|2|3|4|5	40	3	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	960	50019	1	1	10100602&1	10200019&60|10200020&30|10200028&20	10100603&1	0	0	0	0	0	0	0	0	106101	0	0	2	0	0
20100604	忘魂刃煉化卷	該道具是忘魂刃煉化卷	裝備卷軸	2	4	20100604	0	0	1|2|3|4|5	60	4	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	1440	101426	1	1	10100603&1	10200024&15|10200035&5|10200036&60	10100604&1	0	0	0	0	0	0	0	0	108101	0	0	3	0	0
20100605	幽冥刃煉化卷	該道具是幽冥刃煉化卷	裝備卷軸	2	4	20100604	0	0	1|2|3|4|5	70	4	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	1600	199146	1	1	10100604&1	10200026&60|10200040&30|10200030&60	10100605&1	0	0	0	0	0	0	0	0	109101	0	0	4	0	0
20100606	逆煞刃煉化卷	該道具是逆煞刃煉化卷	裝備卷軸	2	4	20100605	0	0	1|2|3|4|5	80	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	2000	199146	1	1	10100605&1	10200042&60|10200043&30|10200041&25	10100606&1	0	0	0	0	0	0	0	0	110101	0	0	5	0	0
20100607	無極刃煉化卷	該道具是無極刃煉化卷	裝備卷軸	2	4	20100606	0	0	1|2|3|4|5	90	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	2240	199146	1	1	10100606&1	10200050&60|10200049&15|10200046&15	10100607&1	0	0	0	0	0	0	0	0	111101	0	0	6	0	0
20100608	混元刃煉化卷	該道具是混元刃煉化卷	裝備卷軸	2	4	20100607	0	0	1|2|3|4|5	100	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	2400	199146	1	1	10100607&1	10200054&45|10200051&5|10200053&10	10100608&1	0	0	0	0	0	0	0	0	112101	0	0	6	0	0
20100609	玄黃刃煉化卷	該道具是玄黃刃煉化卷	裝備卷軸	2	4	20100608	0	0	1|2|3|4|5	110	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	2560	199146	1	1	10100608&1	10200058&5|10200057&75|10200056&75	10100609&1	0	0	0	0	0	0	0	0	113101	0	0	6	0	0
20100610	洪荒刃煉化卷	該道具是洪荒刃煉化卷	裝備卷軸	2	4	20100609	0	0	1|2|3|4|5	120	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	2560	199146	1	1	10100609&1	10200061&30|10200062&5|10200065&30	10100610&1	0	0	0	0	0	0	0	0	114101	0	0	6	0	0
20100702	流雲槍煉化卷	該道具是流雲槍煉化卷	裝備卷軸	2	4	20100702	0	0	1|2|3|4|5	20	2	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	640	4691	1	1	10100701&1	10200014&9|10200011&27|10200012&27	10100702&1	0	0	0	0	0	0	0	0	104101	0	0	1	0	0
20100703	蒼宇槍煉化卷	該道具是蒼宇槍煉化卷	裝備卷軸	2	4	20100703	0	0	1|2|3|4|5	40	3	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	960	50019	1	1	10100702&1	10200019&60|10200020&30|10200028&20	10100703&1	0	0	0	0	0	0	0	0	106101	0	0	2	0	0
20100704	忘魂槍煉化卷	該道具是忘魂槍煉化卷	裝備卷軸	2	4	20100704	0	0	1|2|3|4|5	60	4	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	1440	101426	1	1	10100703&1	10200024&15|10200035&5|10200036&60	10100704&1	0	0	0	0	0	0	0	0	108101	0	0	3	0	0
20100705	幽冥槍煉化卷	該道具是幽冥槍煉化卷	裝備卷軸	2	4	20100704	0	0	1|2|3|4|5	70	4	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	1600	199146	1	1	10100704&1	10200026&60|10200040&30|10200030&60	10100705&1	0	0	0	0	0	0	0	0	109101	0	0	4	0	0
20100706	逆煞槍煉化卷	該道具是逆煞槍煉化卷	裝備卷軸	2	4	20100705	0	0	1|2|3|4|5	80	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	2000	199146	1	1	10100705&1	10200042&60|10200043&30|10200041&25	10100706&1	0	0	0	0	0	0	0	0	110101	0	0	5	0	0
20100707	無極槍煉化卷	該道具是無極槍煉化卷	裝備卷軸	2	4	20100706	0	0	1|2|3|4|5	90	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	2240	199146	1	1	10100706&1	10200050&60|10200049&15|10200046&15	10100707&1	0	0	0	0	0	0	0	0	111101	0	0	6	0	0
20100708	混元槍煉化卷	該道具是混元槍煉化卷	裝備卷軸	2	4	20100707	0	0	1|2|3|4|5	100	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	2400	199146	1	1	10100707&1	10200054&45|10200051&5|10200053&10	10100708&1	0	0	0	0	0	0	0	0	112101	0	0	6	0	0
20100709	玄黃槍煉化卷	該道具是玄黃槍煉化卷	裝備卷軸	2	4	20100708	0	0	1|2|3|4|5	110	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	2560	199146	1	1	10100708&1	10200058&5|10200057&75|10200056&75	10100709&1	0	0	0	0	0	0	0	0	113101	0	0	6	0	0
20100710	洪荒槍煉化卷	該道具是洪荒槍煉化卷	裝備卷軸	2	4	20100709	0	0	1|2|3|4|5	120	5	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	2560	199146	1	1	10100709&1	10200061&30|10200062&5|10200065&30	10100710&1	0	0	0	0	0	0	0	0	114101	0	0	6	0	0
20100802	流雲扇煉化卷	該道具是流雲扇煉化卷	裝備卷軸	2	4	20100802	0	0	1|2|3|4|5	20	2	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	640	4691	1	1	10100801&1	10200014&9|10200011&27|10200012&27	10100802&1	0	0	0	0	0	0	0	0	104101	0	0	1	0	0
20100803	蒼宇扇煉化卷	該道具是蒼宇扇煉化卷	裝備卷軸	2	4	20100803	0	0	1|2|3|4|5	40	3	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	960	50019	1	1	10100802&1	10200019&60|10200020&30|10200028&20	10100803&1	0	0	0	0	0	0	0	0	106101	0	0	2	0	0
20100804	忘魂扇煉化卷	該道具是忘魂扇煉化卷	裝備卷軸	2	4	20100804	0	0	1|2|3|4|5	60	4	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	1440	101426	1	1	10100803&1	10200024&15|10200035&5|10200036&60	10100804&1	0	0	0	0	0	0	0	0	108101	0	0	3	0	0
20100805	幽冥扇煉化卷	該道具是幽冥扇煉化卷	裝備卷軸	2	4	20100804	0	0	1|2|3|4|5	70	4	0	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	1600	199146	1	1	10100804&1	10200026&60|10200040&30|10200030&60	10100805&1	0	0	0	0	0	0	0	0	109101	0	0	4	0	0
